credit_id,customer_id,credit_type,principal_amount,outstanding_balance,interest_rate,disbursement_date,maturity_date,collectibility,branch_code,status
10423,9789,Personal Loan,146124388,122713928,15.79,2021-07-17,2027-10-01,CURRENT,SMG01,ACTIVE
10424,5170,Auto Loan,509867719,402898677,10.1,2024-07-13,2030-02-24,CURRENT,BDG01,ACTIVE
10425,5977,Credit Card,85876235,44799986,21.34,2016-05-04,2027-04-27,CURRENT,SBY01,ACTIVE
10426,5261,Working Capital,2134698575,504921603,10.96,2017-02-17,2027-02-13,CURRENT,JKT02,ACTIVE
10427,554,Mortgage,2299630509,1238419251,9.32,2024-05-31,2038-03-09,DOUBTFUL,BDG01,RESTRUCTURED
10428,1427,Credit Card,65162465,30936102,19.35,2022-12-01,2026-04-07,CURRENT,BDG01,ACTIVE
10429,7980,Personal Loan,467671574,212335149,15.98,2021-04-08,2026-04-04,CURRENT,SMG01,ACTIVE
10430,8749,Working Capital,2213657117,1056220850,12.82,2018-02-09,2027-12-21,SUBSTANDARD,MDN01,RESTRUCTURED
10431,6528,Credit Card,114336059,82706386,19.53,2024-02-23,2027-06-10,CURRENT,SBY01,ACTIVE
10432,1679,Credit Card,37763173,33791548,21.31,2023-04-07,2027-10-02,CURRENT,BDG01,ACTIVE
10433,4989,Mortgage,680168670,545398586,10.01,2017-09-27,2026-05-28,SPECIAL_MENTION,SBY01,ACTIVE
10434,2495,Mortgage,1390734791,1124822523,6.61,2018-12-09,2033-10-27,DOUBTFUL,SMG01,ACTIVE
10435,5409,Mortgage,851884156,265099997,5.81,2023-05-31,2041-07-01,CURRENT,SBY01,ACTIVE
10436,3790,Working Capital,1120064455,954830537,11.57,2021-12-28,2026-12-03,CURRENT,BDG01,ACTIVE
10437,9016,Credit Card,71600838,2667043,18.87,2019-07-26,2023-03-07,CURRENT,SBY01,CLOSED
10438,1844,Working Capital,194307533,1079744,12.5,2021-12-26,2023-12-16,CURRENT,JKT01,CLOSED
10439,9448,Working Capital,1119050277,324639753,10.37,2023-01-09,2027-03-25,CURRENT,JKT02,ACTIVE
10440,7020,Personal Loan,342893925,197810346,15.19,2020-01-06,2027-12-19,SPECIAL_MENTION,YGY01,ACTIVE
10441,1090,Credit Card,112801711,94695998,19.24,2022-08-18,2027-01-28,CURRENT,SMG01,ACTIVE
10442,5895,Mortgage,1178385004,862849978,8.28,2024-04-06,2041-08-13,CURRENT,BDG01,ACTIVE
10443,1879,Mortgage,2137125187,1400291097,9.81,2017-11-15,2029-07-18,SPECIAL_MENTION,BDG01,ACTIVE
10444,4088,Auto Loan,457540960,245795555,7.02,2019-06-14,2028-06-26,CURRENT,SBY01,ACTIVE
10445,5640,Mortgage,979187740,627597067,5.92,2017-04-29,2035-02-19,SUBSTANDARD,JKT01,ACTIVE
10446,6964,Credit Card,80408425,53287124,20.81,2022-10-04,2026-08-09,CURRENT,SMG01,ACTIVE
10447,4292,Working Capital,568369728,381082716,7.52,2018-07-12,2028-06-21,CURRENT,YGY01,ACTIVE
10448,5290,Auto Loan,153662502,83429502,8.17,2025-04-21,2028-03-01,CURRENT,BDG01,ACTIVE
10449,2671,Credit Card,64035902,20050756,21.48,2024-07-16,2027-08-15,CURRENT,BDG01,ACTIVE
10450,6364,Credit Card,14865530,7191467,23.01,2020-05-15,2028-08-02,DOUBTFUL,BDG01,ACTIVE
10451,317,Auto Loan,499751348,410157987,11.68,2024-09-04,2031-09-03,CURRENT,JKT02,RESTRUCTURED
10452,4261,Credit Card,37591237,25082965,23.03,2017-09-11,2027-01-15,DOUBTFUL,MDN01,RESTRUCTURED
10453,6768,Credit Card,114146905,101634653,18.83,2016-03-23,2027-07-29,CURRENT,SMG01,ACTIVE
10454,7027,Personal Loan,618578138,480098866,14.46,2024-07-07,2031-01-01,CURRENT,SBY01,ACTIVE
10455,5960,Personal Loan,37657769,25387559,12.37,2020-09-28,2027-08-25,CURRENT,JKT02,ACTIVE
10456,3092,Auto Loan,250454132,139307775,10.44,2016-07-23,2028-07-22,CURRENT,BDG01,ACTIVE
10457,3827,Working Capital,303221108,196413800,10.14,2022-05-15,2026-05-23,CURRENT,JKT01,ACTIVE
10458,4324,Personal Loan,93189519,54877164,11.46,2021-08-24,2028-07-17,CURRENT,BDG01,ACTIVE
10459,2323,Mortgage,831890704,298048773,7.02,2016-08-14,2026-09-30,SPECIAL_MENTION,MDN01,RESTRUCTURED
10460,8894,Mortgage,1296721207,1074853538,7.57,2016-11-29,2027-05-29,CURRENT,MDN01,ACTIVE
10461,3505,Auto Loan,232691202,163560381,10.41,2020-10-24,2026-09-06,CURRENT,JKT02,ACTIVE
10462,5533,Working Capital,1296242516,728314284,12.75,2018-06-30,2027-05-16,CURRENT,JKT01,ACTIVE
10463,8397,Credit Card,141545246,98940472,19.76,2018-12-24,2028-04-16,SUBSTANDARD,BDG01,ACTIVE
10464,8879,Mortgage,1021487655,753267231,8.21,2019-12-21,2026-12-29,CURRENT,SBY01,ACTIVE
10465,2656,Personal Loan,98842253,63059549,14.69,2025-03-23,2029-04-12,CURRENT,SMG01,ACTIVE
10466,6777,Mortgage,749385392,336145833,8.62,2023-06-01,2037-05-23,CURRENT,JKT01,ACTIVE
10467,7690,Working Capital,790569136,477526470,6.91,2016-01-27,2027-06-16,CURRENT,BDG01,ACTIVE
10468,6754,Mortgage,544064657,226916503,6.81,2020-11-12,2032-06-24,CURRENT,YGY01,ACTIVE
10469,1681,Personal Loan,89200285,2230095,13.98,2017-09-18,2021-05-20,CURRENT,YGY01,CLOSED
10470,3356,Personal Loan,50595469,36474609,15.9,2023-06-07,2028-03-22,CURRENT,SBY01,ACTIVE
10471,7008,Credit Card,119578161,86573742,19.91,2020-11-15,2027-06-23,CURRENT,JKT02,ACTIVE
10472,7927,Credit Card,38717403,32396340,23.05,2024-11-20,2028-11-23,SPECIAL_MENTION,JKT01,ACTIVE
10473,6054,Personal Loan,141225534,58672623,14.51,2020-09-19,2027-04-12,CURRENT,JKT01,ACTIVE
10474,6609,Working Capital,176645469,4201959,7.55,2020-05-25,2026-03-18,CURRENT,JKT02,CLOSED
10475,4097,Mortgage,1533366342,814810846,5.17,2021-12-03,2034-10-28,CURRENT,SBY01,ACTIVE
10476,5477,Credit Card,72775905,862527,22.27,2017-09-24,2021-06-20,CURRENT,BDG01,CLOSED
10477,3030,Credit Card,191336298,113817009,18.53,2020-06-25,2026-10-30,CURRENT,JKT01,ACTIVE
10478,1747,Auto Loan,406232418,276472762,7.96,2024-04-16,2030-03-03,CURRENT,SMG01,ACTIVE
10479,6288,Working Capital,2619835107,1673378039,9.4,2022-08-31,2027-05-30,CURRENT,JKT01,ACTIVE
10480,2532,Mortgage,877987332,16710391,8.53,2019-03-04,2026-01-27,CURRENT,JKT02,CLOSED
10481,4684,Credit Card,78127896,55317312,18.49,2021-05-31,2026-12-16,CURRENT,MDN01,ACTIVE
10482,4304,Working Capital,1836882957,464250028,8.76,2018-09-16,2027-12-29,CURRENT,SMG01,ACTIVE
10483,5170,Auto Loan,378228204,283225482,5.5,2017-04-15,2026-10-30,CURRENT,YGY01,ACTIVE
10484,7125,Auto Loan,222629039,150343985,10.82,2022-06-13,2026-06-08,CURRENT,JKT01,ACTIVE
10485,7094,Personal Loan,126114203,1090426,11.79,2020-02-03,2025-12-29,CURRENT,JKT01,CLOSED
10486,5391,Personal Loan,190495666,148825240,9.23,2022-09-11,2028-02-01,CURRENT,JKT01,ACTIVE
10487,1233,Personal Loan,74012519,51634788,10.36,2025-12-11,2029-07-17,CURRENT,JKT01,ACTIVE
10488,8210,Personal Loan,50386047,1318132,10.05,2017-02-25,2019-03-27,CURRENT,JKT02,CLOSED
10489,2308,Personal Loan,114179219,64651740,10.26,2016-06-16,2027-12-25,CURRENT,BDG01,ACTIVE
10490,1957,Mortgage,1653107973,1411385430,8.81,2018-03-04,2033-04-29,CURRENT,JKT02,ACTIVE
10491,5092,Mortgage,1633953046,44140607,10.29,2017-01-25,2025-12-02,CURRENT,BDG01,CLOSED
10492,1628,Credit Card,25367597,21477799,20.83,2023-09-22,2026-11-20,CURRENT,MDN01,ACTIVE
10493,4675,Credit Card,39080974,20184819,22.49,2018-04-21,2026-06-20,CURRENT,SMG01,ACTIVE
10494,3216,Working Capital,1251026592,479397333,12.57,2024-05-08,2030-12-19,CURRENT,SBY01,ACTIVE
10495,8743,Mortgage,523758335,228313618,9.5,2026-01-30,2035-02-20,SPECIAL_MENTION,SMG01,RESTRUCTURED
10496,4813,Mortgage,951026241,477528644,5.81,2023-05-16,2036-10-13,CURRENT,YGY01,ACTIVE
10497,5488,Personal Loan,159687902,88037258,14.7,2021-12-16,2027-06-24,CURRENT,SMG01,ACTIVE
10498,7435,Working Capital,646090560,417184129,12.1,2020-02-25,2028-08-11,CURRENT,MDN01,ACTIVE
10499,7297,Personal Loan,151015928,106390268,14.32,2020-06-22,2028-06-02,CURRENT,BDG01,ACTIVE
10500,747,Mortgage,1174338527,405820634,7.01,2017-07-27,2035-01-30,CURRENT,SBY01,ACTIVE
10501,4324,Credit Card,51193393,29919281,22.14,2017-02-17,2028-08-24,CURRENT,SBY01,ACTIVE
10502,3833,Credit Card,32018037,14535479,21.56,2021-03-16,2027-12-23,CURRENT,SMG01,ACTIVE
10503,6504,Mortgage,2358630944,1583485803,5.12,2019-09-12,2031-04-21,CURRENT,JKT02,ACTIVE
10504,5131,Mortgage,936432065,14199196,6.43,2022-02-28,2026-03-23,CURRENT,SMG01,CLOSED
10505,4285,Working Capital,642307507,366399225,8.78,2022-08-09,2027-12-24,CURRENT,BDG01,ACTIVE
10506,859,Personal Loan,151321115,97426638,11.1,2016-04-06,2028-02-05,CURRENT,BDG01,ACTIVE
10507,556,Personal Loan,76696382,35417611,16.49,2022-01-13,2027-11-10,CURRENT,BDG01,ACTIVE
10508,3022,Working Capital,688319845,9548340,12.49,2016-12-14,2021-04-29,CURRENT,YGY01,CLOSED
10509,5197,Personal Loan,475842172,222063552,9.72,2021-11-15,2028-11-30,SPECIAL_MENTION,BDG01,RESTRUCTURED
10510,4051,Mortgage,1618745218,1054062713,6.4,2021-03-14,2033-12-05,CURRENT,JKT01,ACTIVE
10511,8130,Credit Card,51410142,41123310,22.69,2024-05-05,2026-10-21,CURRENT,SMG01,ACTIVE
10512,993,Mortgage,1135077632,636261545,9.38,2018-09-13,2027-07-23,CURRENT,SMG01,ACTIVE
10513,2772,Personal Loan,78115235,64273099,8.66,2020-01-06,2027-03-02,CURRENT,YGY01,ACTIVE
10514,1663,Personal Loan,170726495,68872348,12.25,2020-07-29,2027-07-07,CURRENT,YGY01,ACTIVE
10515,5566,Mortgage,1739819722,1110434032,8.73,2021-01-02,2032-03-31,DOUBTFUL,JKT01,ACTIVE
10516,2216,Credit Card,49862932,23183395,21.06,2020-10-11,2027-04-21,CURRENT,SBY01,ACTIVE
10517,4884,Credit Card,38045921,16259063,23.12,2016-01-24,2027-05-03,CURRENT,JKT02,ACTIVE
10518,5784,Mortgage,585698160,244462080,8.83,2019-09-23,2037-05-11,CURRENT,MDN01,ACTIVE
10519,8381,Mortgage,1250858392,905003981,5.64,2016-10-21,2034-12-30,SPECIAL_MENTION,YGY01,ACTIVE
10520,674,Working Capital,509986146,446833746,9.3,2021-07-04,2026-07-18,CURRENT,SMG01,ACTIVE
10521,3845,Mortgage,1136612341,445704000,8.31,2020-07-27,2038-10-30,CURRENT,YGY01,ACTIVE
10522,1788,Working Capital,414608394,11968781,8.23,2016-02-25,2022-06-14,CURRENT,JKT02,CLOSED
10523,1969,Working Capital,1663666305,1202402677,9.56,2024-06-10,2028-09-10,CURRENT,SMG01,ACTIVE
10524,6265,Personal Loan,130101213,3877455,13.77,2017-10-26,2024-06-07,CURRENT,JKT02,CLOSED
10525,4799,Auto Loan,240085357,193194671,8.78,2026-01-27,2029-12-04,CURRENT,SBY01,RESTRUCTURED
10526,9726,Working Capital,1581799611,27256394,13.83,2018-05-04,2023-11-02,CURRENT,MDN01,CLOSED
10527,142,Personal Loan,68983633,52288859,9.08,2021-10-03,2029-02-07,CURRENT,BDG01,ACTIVE
10528,3619,Personal Loan,143948077,62564160,10.04,2019-03-24,2028-02-27,SPECIAL_MENTION,JKT02,ACTIVE
10529,4915,Credit Card,47486838,40789101,20.46,2017-12-27,2027-09-01,CURRENT,SMG01,ACTIVE
10530,1439,Mortgage,557572446,227499202,8.45,2020-11-25,2036-03-21,CURRENT,SBY01,ACTIVE
10531,1438,Personal Loan,75152297,35995552,14.68,2020-07-01,2026-07-18,CURRENT,YGY01,ACTIVE
10532,395,Credit Card,65740591,60169966,20.52,2024-01-04,2027-11-11,CURRENT,YGY01,ACTIVE
10533,1869,Personal Loan,60011964,17231346,13.85,2022-02-23,2027-08-13,CURRENT,BDG01,ACTIVE
10534,8824,Credit Card,52428871,41069904,23.42,2025-12-01,2029-08-29,CURRENT,MDN01,ACTIVE
10535,1901,Mortgage,1142999285,690798541,6.55,2020-03-15,2030-12-01,CURRENT,JKT01,ACTIVE
10536,1618,Personal Loan,95963713,52425045,16.94,2021-07-23,2026-08-26,CURRENT,SBY01,ACTIVE
10537,1788,Working Capital,568734828,289302864,8.17,2019-07-17,2028-06-01,CURRENT,SMG01,ACTIVE
10538,4715,Working Capital,894157474,384751076,11.57,2018-05-10,2027-04-07,CURRENT,SBY01,ACTIVE
10539,4227,Auto Loan,493538002,362918549,9.65,2017-01-04,2027-03-23,CURRENT,JKT02,ACTIVE
10540,7937,Working Capital,1008183031,856921735,9.81,2018-06-20,2028-01-13,CURRENT,JKT01,ACTIVE
10541,8972,Credit Card,212401374,72496073,20.11,2017-08-31,2027-06-14,CURRENT,SBY01,ACTIVE
10542,5563,Credit Card,66470287,30331366,20.1,2017-12-02,2026-11-28,SPECIAL_MENTION,MDN01,ACTIVE
10543,4369,Credit Card,27540641,11217440,22.66,2020-11-21,2028-07-05,CURRENT,SMG01,ACTIVE
10544,1542,Mortgage,1108918833,4328982,7.3,2017-11-30,2024-05-07,CURRENT,SMG01,CLOSED
10545,5885,Working Capital,2070671497,1709288622,10.02,2017-03-04,2027-12-24,SUBSTANDARD,SMG01,ACTIVE
10546,4881,Working Capital,741258484,581021980,9.01,2019-12-09,2026-04-05,CURRENT,MDN01,ACTIVE
10547,4277,Credit Card,55970593,1541190,19.19,2017-05-04,2018-08-04,CURRENT,BDG01,CLOSED
10548,8226,Mortgage,477098837,110446011,9.63,2023-08-08,2036-03-27,CURRENT,SBY01,ACTIVE
10549,8985,Personal Loan,93762545,444816,11.67,2018-05-06,2023-07-15,CURRENT,SBY01,CLOSED
10550,556,Credit Card,22142347,8750644,21.29,2019-02-06,2027-09-20,SPECIAL_MENTION,BDG01,ACTIVE
10551,9026,Credit Card,148939095,111957596,21.3,2022-04-15,2026-05-11,CURRENT,BDG01,ACTIVE
10552,6646,Auto Loan,456560571,377725696,9.14,2018-12-19,2026-04-15,CURRENT,JKT02,ACTIVE
10553,5071,Personal Loan,135497778,93282233,8.59,2020-09-16,2027-07-02,CURRENT,JKT01,ACTIVE
10554,6555,Working Capital,832799662,700653028,8.33,2016-05-17,2028-08-29,DOUBTFUL,MDN01,RESTRUCTURED
10555,6543,Credit Card,26839276,15325403,23.2,2016-12-22,2027-04-27,CURRENT,SBY01,ACTIVE
10556,4983,Personal Loan,102254936,71888468,8.62,2016-09-30,2027-02-21,CURRENT,JKT02,ACTIVE
10557,3837,Personal Loan,60175571,70341,12.81,2022-06-23,2026-02-13,CURRENT,JKT02,CLOSED
10558,4033,Personal Loan,86356259,67296099,14.73,2016-03-29,2026-09-03,SPECIAL_MENTION,SBY01,ACTIVE
10559,5520,Auto Loan,202058693,152226515,9.59,2025-10-28,2029-05-22,CURRENT,JKT02,ACTIVE
10560,5989,Personal Loan,84708155,67337166,10.75,2022-09-12,2027-04-04,CURRENT,YGY01,ACTIVE
10561,9970,Credit Card,27176734,17319300,22.75,2024-06-23,2028-07-20,CURRENT,SMG01,ACTIVE
10562,4482,Auto Loan,215402913,69118813,10.33,2022-08-19,2029-10-03,CURRENT,JKT02,ACTIVE
10563,7446,Mortgage,1518271750,1252030393,10.04,2016-02-26,2027-05-16,CURRENT,SMG01,ACTIVE
10564,1848,Mortgage,1830305969,1075332679,7.31,2022-06-18,2031-07-05,CURRENT,YGY01,ACTIVE
10565,392,Auto Loan,494799703,335461511,8.27,2016-08-12,2028-04-06,CURRENT,BDG01,ACTIVE
10566,9420,Mortgage,2341711185,34028080,9.22,2025-07-30,2025-12-06,CURRENT,SMG01,CLOSED
10567,2573,Credit Card,93486717,62237619,19.06,2019-03-24,2027-11-13,CURRENT,SBY01,ACTIVE
10568,2922,Mortgage,2021104126,1537021613,8.48,2021-10-30,2037-05-28,CURRENT,YGY01,ACTIVE
10569,1863,Mortgage,661148429,348135079,9.11,2024-08-17,2030-03-21,SPECIAL_MENTION,YGY01,ACTIVE
10570,7367,Mortgage,1087129291,771045776,6.27,2021-09-08,2040-12-25,SUBSTANDARD,JKT01,ACTIVE
10571,6,Auto Loan,603085299,476825975,9.65,2017-04-16,2027-08-20,CURRENT,BDG01,ACTIVE
10572,2293,Auto Loan,183275944,127841939,7.42,2016-07-01,2026-08-10,CURRENT,JKT02,ACTIVE
10573,3628,Auto Loan,584990677,280704059,8.8,2016-09-09,2026-09-23,CURRENT,JKT02,ACTIVE
10574,7915,Personal Loan,190449664,151644953,13.37,2025-07-18,2030-10-02,CURRENT,JKT01,ACTIVE
10575,4984,Credit Card,51022629,48805974,20.54,2021-11-10,2026-04-28,SPECIAL_MENTION,SBY01,RESTRUCTURED
10576,6548,Personal Loan,225563065,125806885,15.21,2023-03-25,2027-10-02,SPECIAL_MENTION,JKT01,ACTIVE
10577,5406,Personal Loan,143523444,95324413,11.93,2020-09-27,2028-07-06,SPECIAL_MENTION,YGY01,ACTIVE
10578,9778,Auto Loan,160882916,79937129,7.14,2019-07-21,2027-06-03,CURRENT,JKT01,ACTIVE
10579,3195,Working Capital,359828632,9034851,9.93,2018-10-26,2023-05-06,CURRENT,SBY01,CLOSED
10580,780,Personal Loan,144289378,96513229,13.66,2016-10-02,2028-08-20,CURRENT,SMG01,ACTIVE
10581,8216,Personal Loan,52589745,38663272,8.72,2025-05-09,2029-03-16,CURRENT,BDG01,ACTIVE
10582,6430,Credit Card,207267319,147667576,19.03,2021-02-26,2026-11-18,CURRENT,YGY01,ACTIVE
10583,9847,Personal Loan,81671414,71317470,8.8,2021-09-02,2027-11-08,DOUBTFUL,JKT01,ACTIVE
10584,3147,Mortgage,1120410120,984396677,9.14,2023-08-18,2040-06-28,CURRENT,MDN01,ACTIVE
10585,8947,Working Capital,1129526137,664429857,10.05,2023-03-13,2027-07-25,CURRENT,BDG01,ACTIVE
10586,9802,Credit Card,12052044,54646,21.82,2025-05-10,2025-12-03,CURRENT,JKT01,CLOSED
10587,6864,Mortgage,707761974,565964526,8.57,2021-12-28,2033-04-19,CURRENT,BDG01,ACTIVE
10588,3493,Mortgage,1169334929,835809298,9.44,2023-10-13,2035-04-29,CURRENT,BDG01,ACTIVE
10589,198,Credit Card,81642883,67072429,22.46,2022-03-10,2026-05-03,SPECIAL_MENTION,BDG01,RESTRUCTURED
10590,2389,Credit Card,42740939,15153806,19.21,2018-02-06,2027-09-23,CURRENT,SMG01,ACTIVE
10591,4006,Personal Loan,80208082,63730244,16.43,2016-09-28,2027-11-05,CURRENT,MDN01,ACTIVE
10592,2837,Mortgage,412536444,7469849,8.24,2025-10-08,2026-01-07,CURRENT,JKT02,CLOSED
10593,3935,Mortgage,1599587211,1185862530,7.95,2026-01-02,2039-08-31,CURRENT,MDN01,ACTIVE
10594,2710,Credit Card,51817437,45447439,18.38,2019-02-19,2028-02-24,CURRENT,JKT01,ACTIVE
10595,9313,Mortgage,1355318253,1236133159,7.63,2016-12-18,2030-04-05,SPECIAL_MENTION,MDN01,ACTIVE
10596,3804,Personal Loan,178584082,103743685,13.16,2024-09-16,2030-04-02,CURRENT,JKT02,ACTIVE
10597,8561,Auto Loan,360948997,162056053,6.95,2021-08-30,2028-05-25,SPECIAL_MENTION,MDN01,RESTRUCTURED
10598,34,Personal Loan,217900558,152370211,8.07,2018-10-01,2026-08-25,SUBSTANDARD,MDN01,ACTIVE
10599,150,Personal Loan,540669558,351335085,11.55,2020-12-01,2027-07-11,CURRENT,SBY01,ACTIVE
10600,3008,Personal Loan,167449109,136791877,10.92,2024-07-06,2028-05-23,CURRENT,BDG01,ACTIVE
10601,4729,Working Capital,1453192756,420378673,13.42,2022-02-17,2027-01-27,CURRENT,YGY01,ACTIVE
10602,8892,Personal Loan,48016173,109065,11.64,2025-09-12,2026-01-24,CURRENT,MDN01,CLOSED
10603,8530,Credit Card,24701121,17272197,18.51,2022-09-28,2026-08-06,CURRENT,JKT01,ACTIVE
10604,2199,Personal Loan,96725196,84469160,14.67,2022-02-06,2029-09-26,SPECIAL_MENTION,YGY01,RESTRUCTURED
10605,4296,Credit Card,101726206,22845534,22.67,2021-07-01,2027-03-25,CURRENT,JKT01,ACTIVE
10606,8779,Personal Loan,121094524,89532942,11.89,2025-08-13,2030-11-06,CURRENT,MDN01,ACTIVE
10607,2115,Mortgage,689597756,377618694,7.68,2026-01-30,2040-03-15,CURRENT,JKT02,ACTIVE
10608,8192,Personal Loan,310000020,161839401,9.98,2024-06-28,2030-05-07,CURRENT,BDG01,ACTIVE
10609,599,Working Capital,108733305,102577575,11.85,2016-06-14,2027-03-17,CURRENT,SMG01,ACTIVE
10610,4525,Credit Card,104162636,54807650,19.0,2025-06-26,2029-06-03,CURRENT,BDG01,ACTIVE
10611,3234,Personal Loan,27903295,15973717,15.38,2024-06-15,2027-06-14,CURRENT,SMG01,ACTIVE
10612,8690,Personal Loan,224803067,198831052,15.5,2018-07-01,2027-01-01,CURRENT,BDG01,ACTIVE
10613,1983,Auto Loan,280317750,199660126,7.19,2024-03-27,2030-09-23,CURRENT,JKT01,ACTIVE
10614,3284,Auto Loan,105577345,24977940,5.99,2023-01-09,2030-12-21,CURRENT,YGY01,ACTIVE
10615,3207,Auto Loan,207838227,6327731,8.17,2022-10-11,2026-03-14,CURRENT,YGY01,CLOSED
10616,8916,Working Capital,972635482,665998959,11.03,2024-07-17,2026-04-24,CURRENT,YGY01,ACTIVE
10617,1429,Auto Loan,194981634,122044675,6.16,2020-03-28,2027-06-29,CURRENT,SMG01,ACTIVE
10618,2783,Personal Loan,54142887,30235750,13.55,2024-06-20,2027-10-25,CURRENT,YGY01,ACTIVE
10619,2852,Credit Card,51003925,22452740,18.36,2016-04-06,2026-10-02,CURRENT,YGY01,ACTIVE
10620,210,Mortgage,1868126181,1729002780,7.39,2019-11-16,2030-12-26,CURRENT,SBY01,ACTIVE
10621,8839,Working Capital,1773960369,1059814100,10.98,2022-04-05,2027-06-29,CURRENT,YGY01,ACTIVE
10622,5469,Credit Card,63729158,19356759,17.81,2020-07-26,2027-09-23,SPECIAL_MENTION,JKT01,ACTIVE
10623,6406,Working Capital,1498575617,1279577,9.42,2018-05-01,2024-09-05,CURRENT,YGY01,CLOSED
10624,8521,Mortgage,954488634,485220001,9.42,2021-02-24,2039-09-07,CURRENT,MDN01,ACTIVE
10625,7426,Mortgage,2008937554,1835381678,7.09,2018-11-20,2030-05-07,CURRENT,MDN01,ACTIVE
10626,6807,Personal Loan,47594547,40062839,14.45,2019-10-12,2028-08-16,CURRENT,BDG01,ACTIVE
10627,45,Personal Loan,87277393,55251312,9.21,2020-10-24,2028-04-30,CURRENT,MDN01,ACTIVE
10628,5614,Auto Loan,509164273,229103281,6.68,2016-10-20,2028-03-22,CURRENT,YGY01,ACTIVE
10629,127,Mortgage,1246587027,936670741,9.02,2023-09-26,2037-02-01,CURRENT,SBY01,ACTIVE
10630,9078,Personal Loan,90958649,844219,14.61,2024-11-14,2026-02-21,CURRENT,MDN01,CLOSED
10631,8608,Working Capital,1341488247,1015278332,12.49,2024-08-06,2027-06-29,CURRENT,BDG01,ACTIVE
10632,6175,Credit Card,65898873,38035259,21.5,2017-12-27,2028-01-09,CURRENT,JKT01,ACTIVE
10633,9652,Credit Card,51600152,35087785,22.11,2023-11-01,2028-07-30,CURRENT,BDG01,ACTIVE
10634,5620,Working Capital,459725001,5619748,8.68,2018-07-16,2022-03-14,CURRENT,BDG01,CLOSED
10635,4283,Personal Loan,53963520,35720844,8.61,2019-06-09,2028-07-28,CURRENT,SMG01,ACTIVE
10636,6983,Credit Card,7928167,4998391,22.86,2021-09-26,2028-09-01,CURRENT,MDN01,ACTIVE
10637,6322,Credit Card,26175080,17278528,21.92,2016-02-04,2028-06-23,CURRENT,JKT02,ACTIVE
10638,8336,Mortgage,1445673800,1035564843,7.95,2025-07-28,2041-08-15,SPECIAL_MENTION,MDN01,ACTIVE
10639,8987,Personal Loan,78408711,51979942,11.02,2021-03-30,2027-11-24,SPECIAL_MENTION,YGY01,ACTIVE
10640,1850,Personal Loan,158885218,1186088,15.66,2021-06-20,2024-08-06,CURRENT,YGY01,CLOSED
10641,4123,Credit Card,41889223,23053912,22.21,2024-08-08,2028-08-21,CURRENT,SMG01,ACTIVE
10642,1982,Credit Card,60808676,26918768,23.85,2024-03-10,2026-08-28,CURRENT,SMG01,ACTIVE
10643,3745,Credit Card,26394562,14608966,21.71,2020-02-09,2027-01-08,SPECIAL_MENTION,MDN01,ACTIVE
10644,3621,Mortgage,628502632,364983624,8.04,2019-04-20,2026-06-09,SUBSTANDARD,BDG01,RESTRUCTURED
10645,8547,Personal Loan,264245031,219905031,9.09,2019-01-14,2027-01-03,CURRENT,SMG01,ACTIVE
10646,6044,Mortgage,656892424,547702639,9.05,2022-12-08,2037-06-30,CURRENT,SBY01,ACTIVE
10647,6668,Working Capital,547566918,302421095,10.62,2022-08-13,2026-07-01,CURRENT,SBY01,ACTIVE
10648,7063,Credit Card,230412642,127478583,17.78,2023-04-15,2027-05-17,CURRENT,SBY01,ACTIVE
10649,712,Personal Loan,111017516,46292827,10.07,2023-12-01,2027-03-18,CURRENT,SBY01,ACTIVE
10650,222,Credit Card,90077348,69993941,17.68,2021-05-26,2026-03-26,CURRENT,SBY01,ACTIVE
10651,2933,Working Capital,545104887,368651582,13.59,2025-10-17,2027-10-14,CURRENT,BDG01,ACTIVE
10652,354,Personal Loan,145235228,100413883,13.54,2016-03-20,2027-09-20,CURRENT,JKT02,ACTIVE
10653,7101,Personal Loan,122386576,250880,15.73,2016-12-18,2019-10-07,CURRENT,BDG01,CLOSED
10654,7609,Working Capital,872141842,742712316,8.69,2022-09-12,2026-07-16,CURRENT,YGY01,ACTIVE
10655,9502,Auto Loan,334735639,209678873,8.0,2022-08-04,2027-12-19,CURRENT,BDG01,ACTIVE
10656,7779,Credit Card,41438728,36849770,23.68,2017-04-21,2026-09-10,CURRENT,YGY01,ACTIVE
10657,8474,Personal Loan,107700538,57425670,10.99,2017-05-07,2028-02-21,CURRENT,JKT02,ACTIVE
10658,3808,Auto Loan,247633453,185460908,10.31,2016-11-24,2026-09-01,SPECIAL_MENTION,YGY01,ACTIVE
10659,8253,Mortgage,1452118986,1349721394,5.69,2023-11-25,2031-11-30,SPECIAL_MENTION,SBY01,ACTIVE
10660,1336,Working Capital,1018251932,289906316,7.03,2025-06-10,2029-01-04,CURRENT,JKT01,ACTIVE
10661,1186,Personal Loan,42498531,33373377,14.89,2025-04-23,2028-02-25,CURRENT,JKT02,ACTIVE
10662,2072,Working Capital,286655599,154738908,7.04,2017-04-25,2026-12-02,CURRENT,SMG01,ACTIVE
10663,2594,Auto Loan,479258026,272935981,6.15,2022-04-01,2030-02-06,CURRENT,YGY01,ACTIVE
